product_id,product_name,price,rating,review_count,sold_count,comment_count,avg_comment_rating,product_url,positive_ratio,neutral_ratio,negative_ratio,estimated_revenue,sold_score,revenue_score,rating_score,review_score,positive_score,negative_penalty,price_score,performance_score,product_label
341526,Sách 21 Nguyên Tắc Tự Do Tài Chính,55000.0,0.0,0,1,0,0.0,https://tiki.vn/sach-21-nguyen-tac-tu-do-tai-chinh-p341526.html?spid=242483995,0.0,0.0,0.0,55000.0,1.994614540740002e-05,8.480503999744906e-06,0.0,0.0,0.0,0.0,0.004095004095004095,0.00041660707185219573,Needs Improvement
341561,Độc Chiếm Hoa Khôi - Tủ Sách Tinh Hoa Văn Học,66000.0,2.5,2,66,3,3.3333333333333335,https://tiki.vn/doc-chiem-hoa-khoi-tu-sach-tinh-hoa-van-hoc-p341561.html?spid=32020,0.6666666666666666,0.0,0.3333333333333333,4356000.0,0.0013164455968884014,0.0006716559167797966,0.5,0.00032509752925877764,0.6666666666666666,0.3333333333333333,0.005096005096005096,0.1177058023076101,Needs Improvement
342428,Sách Hạnh Phúc Tại Tâm,97100.0,0.0,0,0,1,4.0,https://tiki.vn/p/342428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.007926107926107926,0.1007926107926108,Normal
342896,Sách Tại Sao Phải Hành Động? (Tái Bản),50000.0,0.0,0,1,13,4.142857142857143,https://tiki.vn/p/342896,0.7857142857142857,0.14285714285714285,0.0,50000.0,1.994614540740002e-05,7.709549090677188e-06,0.0,0.0,0.7857142857142857,0.0,0.00364000364000364,0.07894234285905345,Normal
343244,Sách Người Giàu Có Nhất Thành Babylon (Bản Mới),93000.0,0.0,0,10,0,0.0,https://tiki.vn/sach-nguoi-giau-co-nhat-thanh-babylon-ban-moi-p343244.html?spid=274536528,0.0,0.0,0.0,930000.0,0.0001994614540740002,0.0001433976130865957,0.0,0.0,0.0,0.0,0.007553007553007553,0.0008410155220909044,Needs Improvement
343298,Sách Khám Phá Ngôn Ngữ Tư Duy,72000.0,5.0,1,2,19,4.2,https://tiki.vn/sach-kham-pha-ngon-ngu-tu-duy-p343298.html?spid=273748456,0.8,0.1,0.1,144000.0,3.989229081480004e-05,2.22035013811503e-05,1.0,0.00016254876462938882,0.8,0.1,0.005642005642005642,0.26559597938871254,Premium / Niche Quality
343323,Sách Tư Duy Tích Cực Tạo Thành Công (Tái Bản),168000.0,0.0,0,0,0,0.0,https://tiki.vn/sach-tu-duy-tich-cuc-tao-thanh-cong-tai-ban-p343323.html?spid=275012219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014378014378014378,0.001437801437801438,Normal
343330,Sách Chìa Khóa Tư Duy Tích Cực (Tái Bản),74100.0,0.0,0,2,0,0.0,https://tiki.vn/sach-chia-khoa-tu-duy-tich-cuc-tai-ban-p343330.html?spid=190091948,0.0,0.0,0.0,148200.0,3.989229081480004e-05,2.2851103504767184e-05,0.0,0.0,0.0,0.0,0.005833105833105833,0.0005989964318904752,Needs Improvement
343393,Sách Hạt Giống Tâm Hồn 1,76000.0,0.0,0,0,0,0.0,https://tiki.vn/p/343393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006006006006006006,0.0006006006006006007,Needs Improvement
343394,Sách Hạt Giống Tâm Hồn 2 (Tái Bản 1),76000.0,0.0,0,0,0,0.0,https://tiki.vn/p/343394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006006006006006006,0.0006006006006006007,Needs Improvement
